"_id","_labels","accepted_answer_id","answer_count","body_markdown","creation_date","display_name","injected","is_accepted","link","name","score","synthlabel","title","updated","uuid","view_count","_start","_end","_type","deleted","updated"
"137176","Question","","2","I have done a number of different queries but am trying to copy *all* the relationships between my two nodes `r` to `rn` (where there is a Rel_Office label) but for some reason only the final query here works. I&#39;m using Neo4j Community 5.13.0.

*Doesn&#39;t work*

	MATCH (cCompanies)-[rRel_Office]-(oCompanies) 
	MATCH (nCompanies) WHERE c.CompanyID = X AND n.CompanyID = Y
	MERGE (n)-[rnProps]-(o) 
	SET rn = properties(r)

*Doesn&#39;t work*

	MATCH (cCompanies)-[rRel_Office]-(oCompanies) 
	MATCH (nCompanies) WHERE c.CompanyID = X AND n.CompanyID = Y
	MERGE (n)-[rnProps]-(o) 
	SET rn = r

*Does work but limited to one label!*

	MATCH (cCompanies)-[rRel_Office]-(oCompanies) 
	MATCH (nCompanies) WHERE c.CompanyID = 477 AND n.CompanyID = 9045
	MERGE (n)-[rnRel_Office]-(o) 


I suspect its something obvious, but please can someone explain how this should be working to do a full copy of all the labels/properties?","1698428006","","","","https//stackoverflow.com/q/77376071","","","Question","Neo4j/cypher - copy relationship labels to another","false","77376071","38",,,,,
"137177","User","","","","","Antony","","","","","","User","","false","3897214","",,,,,
"137178","Question","","0","I am facing an issue with importing multiple values for a property of node from csv file.
For example we have below values in csv file,

| CarDriver   | Passengers |
| -----       | -------    |
| Ganesh      | Rajesh     |
| Ganesh      | Sunil      |
| Ganesh      | Mangesh    |
| Suresh      | Mukesh     |
| Suresh      | Nitesh     |


Can anyone please suggest some solution for this issue?

Thanks,
Santosh

I tried to modify my query as per below two solutions from stackoverflow but it did not work,

It gave me below error, &quot;Cannot merge the following node because of null property value for &#39;id&#39; (Person {id null})&quot;.","1698410150","","","","https//stackoverflow.com/q/77374200","","","Question","How to import multiple values for a property from csv file in Neo4j","false","77374200","25",,,,,
"137179","User","","","","","Santosh Jamale","","","","","","User","","false","22695083","",,,,,
"137180","Question","77366917","1","I wanted to know what is the scope of unwind variable?
Like the unwind variable is accessible till where?
I have this question since there is no marking of END for the unwind.

|e.g|

If I have lengthy query, the below x not accessible where
UNWIND [1, 2, 3] AS x

Thanks.

I want to know where the unwind variable scope ends","1698320855","","","","https//stackoverflow.com/q/77366735","","","Question","What is the scope of unwind in neo4j","false","77366735","46",,,,,
"137181","User","","","","","Trichian","","","","","","User","","false","22807132","",,,,,
"137182","Question","","1","I am using Spring Data Neo4j, and trying to execute the following code

        @Query(&quot;&quot;&quot;
             MATCH (ordersOrder {id1})
             CALL apoc.path.subgraphAll(orders, {})
             YIELD nodes, relationships
             RETURN  nodes, relationships
            &quot;&quot;&quot;)
    List&lt;Order&gt; getOrders(@Param(&quot;orderId&quot;) Long orderId);

However, it returns only one Order with null fields instead of two with all fields populated.

Before, I was using the following code

          @Query(&quot;&quot;&quot;
             MATCH path = (ordersOrder {id $orderId})-[*]-(commons)
             RETURN path
            &quot;&quot;&quot;)
    List&lt;Order&gt; getOrders(@Param(&quot;orderId&quot;) Long orderId);

However, it becomes prolonged after adding 10-20 nodes... So I either need to improve this query or somehow make Spring work with APOC procedures.

I really appreciate it if you could helm me on this matter.

Thank you in advance!

","1698235120","","","","https//stackoverflow.com/q/77359271","","","Question","Running APOC subGraphAll() in Spring Data Neo4j","false","77359271","25",,,,,
"137183","User","","","","","Can Cinar","","","","","","User","","false","7316385","",,,,,
"137184","Question","77361712","1","I am using this in Apollo GraphQL server

    const { Neo4jGraphQL } = require(&#39;@neo4j/graphql&#39;);

And I am getting this error  `Error  ACCESS on database &#39;neo4j&#39; is not allowed for user myuser`

But I am not referring to the `neo4j` database.  I have specified a different DB to the driver &quot;mydb_name&quot;

    const driver = neo4j.driver(uri, neo4j.auth.basic(user, password), {
            database &#39;mydb_name&#39;, // Specify your database name here
        })

I set the the Home DB of that user to &quot;mydb_name&quot;.

Why is th error referring to the `neo4j` DB? How to solve this?

If using directly with driver session query that working... But the  same with schema then getting error ","1698234696","","","","https//stackoverflow.com/q/77359216","","","Question","Error ACCESS on database &#39;neo4j&#39; is not allowed for user on se of neo4j/graphql","false","77359216","53",,,,,
"137185","User","","","","","vetti ","","","","","","User","","false","18560912","",,,,,
"137186","Question","","0","I have performed a consistency check on a Neo4j dump file, which was generated from a Neo4j database (5.8.0 version). I ran the command 

`sudo neo4j-admin database check --from-path=./ neo4j`

Checking the report, it got errors like this

...
```
ERROR Index inconsistency Index has a leaked page that will never be reclaimed, pageId=208.
Index will be excluded from further consistency checks. Index file /data1/dumps2/4459558985020293571/neo4j/schema/index/range-1.0/75/index-75.

ERROR Index inconsistency Index has a leaked page that will never be reclaimed, pageId=247.
Index will be excluded from further consistency checks. Index file /data1/dumps2/4459558985020293571/neo4j/schema/index/range-1.0/75/index-75.
```
...

How can I solve the inconsistency errors?


I have searched for info, but almost none results I got in Google. I was expecting to solve the inconsistencies and then upload the dump into AuraDB remote database for Neo4j.","1698180217","","","","https//stackoverflow.com/q/77355291","","","Question","How to solve ERROR Index inconsistency Index has a leaked page that will never be reclaimed, pageId=X? Neo4j","false","77355291","23",,,,,
"137187","User","","","","","David Betancourt M.","","","","","","User","","false","9817604","",,,,,
"137188","Question","","1","I am going slightly crazy trying to understand why I can&#39;t push data to my Neo4j database using CYPHER in Python.

I am running basic testing code just to see if I can push data. Here is my testing code

```py
import logging
from neo4j import GraphDatabase

# Set up logging
logging.basicConfig(level=logging.DEBUG)  # Change the level to ERROR, WARNING, INFO, or DEBUG as needed
log = logging.getLogger(&quot;neo4j&quot;)

class Neo4jService
    def __init__(self, uri, user, password)
        self._driver = GraphDatabase.driver(uri, auth=(user, password))
        
    def close(self)
        log.debug(&quot;Closing driver.&quot;)
        self._driver.close()
        
    def run_queries(self, queries)
        log.debug(&quot;Running queries.&quot;)
        with self._driver.session() as session
            for query in queries
                log.debug(f&quot;Executing query {query}&quot;)
                session.run(query)

try
    # Initialize the Neo4j service
    URI = &quot;neo4j+s//838f9df7.databases.neo4j.io&quot;
    AUTH = (&quot;neo4j&quot;, &quot;my_password&quot;)

    log.info(&quot;Initializing driver.&quot;)
    with GraphDatabase.driver(URI, auth=AUTH) as driver
        log.info(&quot;Verifying connectivity.&quot;)
        driver.verify_connectivity()

    summary = driver.execute_query(
        &quot;MERGE (Person {name $name})&quot;,
        name=&quot;Alice&quot;,
        database_=&quot;neo4j&quot;,
    ).summary

    log.info(f&quot;Created {summary.counters.nodes_created} nodes in {summary.result_available_after} ms.&quot;)

except Exception as e
    log.error(&quot;An error occurred&quot;, exc_info=True)
```

Whatever I seem to do, I get an error like this

```
neo4j.exceptions.ServiceUnavailable Unable to retrieve routing information
```

I have tried manually telling the Neo4j to trust the certificate by saving the certificate as a file and including a trust setting in my code. But this didn&#39;t work. I have tried swithcing from neo4j+s to bolt or just neo4j. I have updated neo4j and python. I feel like I have been debugging for about two days. Whatever I do, nothing happens in my Neo4j database. Help appreciated!","1698165150","","","","https//stackoverflow.com/q/77353888","","","Question","Cannot connect to Neo4j in Python to push data","false","77353888","86",,,,,
"137189","User","","","","","Benjamin Hammond","","","","","","User","","false","18566978","",,,,,
"137190","Question","","2","I have a query that shows the results from my large graph as follows

[![graph][1]][1]

Here is my query to show the graph

    MATCH p=(parentFEATURE)-[*]-&gt;(gapGAP) WHERE parent.name = &quot;Update Profile&quot; 
    and (gap.name contains &quot;CSRF&quot; )  RETURN p

The nodes R11_UP and R12_UP have an incoming edge of type FACT; this query is not displaying that. Here is what the graph looks like if I manually show these incoming edges

[![enter image description here][2]][2]

I want to update my query to show these FACT nodes along with the other graph shown by this query. I am unable to design a query for it. I tried several queries, but none of them worked. I am always stuck with this graph at the end.

  [1] https//i.stack.imgur.com/nrhJ0.png
  [2] https//i.stack.imgur.com/r5ESA.png","1698085429","","","","https//stackoverflow.com/q/77347515","","","Question","Displaying hidden nodes in Neo4j","false","77347515","44",,,,,
"137191","Question","77349202","2","I have several types of node labels (Asset1, Asset2, etc), all of which can be connected to any of the others; each asset has different fields but all have in common an `id` field. I am saving this data in CSV files to be loaded in Neo4j node data is saved in asset1.csv, asset2.csv, etc, while relationship data is saved in a connection.csv file with the following header `asset_1_id`, `asset_1_type`, `asset_2_id`, `asset_2_type`.

Loading the nodes is easy

```cypher
LOAD CSV WITH HEADERS FROM &#39;file///assetN.csv&#39; AS row
CREATE (nAssetN {
  id row.id,
  // other fields for AssetN
})
```

Before loading the nodes, I define separate indexes for each asset type

```cypher
CREATE INDEX assetN_id IF NOT EXISTS FOR (nAssetN) ON (n.id);
```

Loading the relationships is a bit trickier, because my first solution never terminates

```cypher
LOAD CSV WITH HEADERS FROM &#39;file///connection.csv&#39; AS row
MATCH (asset1 { id row.asset_1_id })
MATCH (asset2 { id row.asset_2_id }) 
    
MERGE (asset1)-[CONNECTED_TO]-(asset2)
```

It seems that if I don&#39;t specify the label type, Neo4j does not look for an index in case it exists. I understand sometimes it may not exist (e.g. let&#39;s say there is another asset type without that index defined), but I would expect it to try and then default to a full scan otherwise.

So my second solution is to try and use APOC to read the labels dynamically from the CSV file

```cypher
LOAD CSV WITH HEADERS FROM &#39;file///connection.csv&#39; AS row
CALL apoc.merge.node([row.asset_1_type], { mrid row.asset_1_id }) YIELD node as asset1
CALL apoc.merge.node([row.asset_2_type], { mrid row.asset_2_id }) YIELD node as asset2   
 
MERGE (asset1)-[CONNECTED_TO]-(asset2)
```

But this never terminates either, as it still does not seem to use the indexes.

The only solution I found so far that actually works is defining an additional label for each asset type (called Asset), defining a single index on Asset and then loading the relationship data

```cypher
LOAD CSV WITH HEADERS FROM &#39;file///connection.csv&#39; AS row
MATCH (asset1Asset { id row.asset_1_id })
MATCH (asset2Asset { id row.asset_2_id }) 
    
MERGE (asset1)-[CONNECTED_TO]-(asset2)
```

This is extremely quick because it actually uses the index, but I don&#39;t like having to add a label to each node just to optimise loading the data.

Are there other solutions I am not seeing?","1698077162","","","","https//stackoverflow.com/q/77346710","","","Question","Neo4j query not making use of indexes","false","77346710","41",,,,,
"137192","User","","","","","Prassi","","","","","","User","","false","2461139","",,,,,
"137193","Question","","0","I have Officer nodes belonging to the same community (property community_probably_same_officer that I created with Graph Data Science). I would like to merge those nodes with apoc.refactor.mergeNodes.
I cannot use the iterate apoc since it has a bug that I reported so this is a workaround.

I wrote this code

```
match (nOfficer)
with collect(distinct n.community_probably_same_officer) as idcom
unwind idcom as unwidcom
MATCH (nOfficer) where n.community_probably_same_officer=unwidcom
WITH unwidcom, collect(n) AS nodicom
CALL apoc.refactor.mergeNodes(nodicom,{
properties&quot;discard&quot;, mergeRelstrue, preserveExistingSelfRelsfalse})
yield node
return count(*)
```

and I have this error

Failed to invoke procedure `apoc.refactor.mergeNodes` Caused by java.lang.NullPointerException Cannot invoke &quot;java.lang.Throwable.getMessage()&quot; because the return value of &quot;org.neo4j.graphdb.NotFoundException.getCause()&quot; is null

When I used this code for other communities based on a different property it worked with no problems.

Thanks in advance.","1698004696","","","","https//stackoverflow.com/q/77341501","","","Question","Neo4J Failed to invoke procedure `apoc.refactor.mergeNodes`","false","77341501","62",,,,,
