"_id","_labels","date","dob","id","injected","name","shortName","stage","synthlabel","updated","year","_start","_end","_type","deleted","minute","minuteOn","penaltyScore","score","type","updated"
"20409",":Person","","1979-01-08","268","","Hanna Ljungberg","","","Person","false","",,,,,,,,,,
"20410",":Person","","1977-05-18","277","","Victoria Svensson","","","Person","false","",,,,,,,,,,
"20411",":Person","","1982-09-20","191873","","Sofia Lundgren","","","Person","false","",,,,,,,,,,
"20412",":Person","","1977-12-10","186524","","Frida Ostberg","","","Person","false","",,,,,,,,,,
"20413",":Person","","1980-01-23","201323","","Sara Johansson","","","Person","false","",,,,,,,,,,
"20414",":Person","","1977-04-08","178498","","Therese Sjogran","","","Person","false","",,,,,,,,,,
"20415",":Person","","1984-02-29","265236","","Anna Paulson","","","Person","false","",,,,,,,,,,
"20416",":Person","","1985-09-15","276953","","Madelaine Edlund","","","Person","false","",,,,,,,,,,
"20417",":Person","","1984-08-02","265233","","Nilla Fischer","","","Person","false","",,,,,,,,,,
"20418",":Person","","1980-12-02","276941","","Charlotte Rohlin","","","Person","false","",,,,,,,,,,
"20419",":Person","","1985-06-19","276950","","Linda Forsberg","","","Person","false","",,,,,,,,,,
"20420",":Person","","1982-03-29","276925","","Kristin Hammarstrom","","","Person","false","",,,,,,,,,,
"20421",":Person","","1959-08-13","236884","","Dennerby Thomas","","","Person","false","",,,,,,,,,,
"20422",":Person","","1974-07-23","214","","Bente Nordby","","","Person","false","",,,,,,,,,,
"20423",":Person","","1980-06-02","186601","","Ane Stangeland Horpestad","","","Person","false","",,,,,,,,,,
"20424",":Person","","1981-11-03","191651","","Gunhild Folstad","","","Person","false","",,,,,,,,,,
"20425",":Person","","1981-08-03","199080","","Ingvild Stensland","","","Person","false","",,,,,,,,,,
"20426",":Person","","1978-08-04","199632","","Siri Nordby","","","Person","false","",,,,,,,,,,
"20427",":Person","","1979-08-31","264698","","Camilla Huse","","","Person","false","",,,,,,,,,,
"20428",":Person","","1982-06-14","186602","","Trine Ronning","","","Person","false","",,,,,,,,,,
"20429",":Person","","1981-01-12","206","","Solveig Gulbrandsen","","","Person","false","",,,,,,,,,,
"20430",":Person","","1988-06-23","264695","","Isabell Herlovsen","","","Person","false","",,,,,,,,,,
"20431",":Person","","1985-02-07","264700","","Melissa Wiik","","","Person","false","",,,,,,,,,,
"20432",":Person","","1981-03-21","197512","","Leni Larsen Kaurin","","","Person","false","",,,,,,,,,,
"20433",":Person","","1987-06-12","275234","","Erika Skarbo","","","Person","false","",,,,,,,,,,
"20434",":Person","","1982-04-30","199084","","Christine Nilsen","","","Person","false","",,,,,,,,,,
"20435",":Person","","1985-01-10","267199","","Guro Knutsen Mienna","","","Person","false","",,,,,,,,,,
"20436",":Person","","1987-09-14","264693","","Madeleine Giske","","","Person","false","",,,,,,,,,,
"20437",":Person","","1977-02-22","205","","Ragnhild Gulbrandsen","","","Person","false","",,,,,,,,,,
"20438",":Person","","1987-02-20","275210","","Lene Mykjaland","","","Person","false","",,,,,,,,,,
"20439",":Person","","1982-08-31","200048","","Marie Knutsen","","","Person","false","",,,,,,,,,,
"20440",":Person","","1980-12-11","199083","","Marit Fiane Christensen","","","Person","false","",,,,,,,,,,
"20441",":Person","","1981-04-19","191654","","Lise Klaveness","","","Person","false","",,,,,,,,,,
"20442",":Person","","1981-06-20","264704","","Lene Storlokken","","","Person","false","",,,,,,,,,,
"20443",":Person","","1956-12-21","46527","","Berntsen Bjarne","","","Person","false","",,,,,,,,,,
"20444",":Person","","1980-06-26","199310","","Romina Ferro","","","Person","false","",,,,,,,,,,
"20445",":Person","","1987-09-02","201365","","Eva Gonzalez","","","Person","false","",,,,,,,,,,
"20446",":Person","","1984-03-26","199334","","Valeria Cotelo","","","Person","false","",,,,,,,,,,
"20447",":Person","","1989-04-09","251033","","Gabriela Chavez","","","Person","false","",,,,,,,,,,
"20448",":Person","","1985-11-07","265623","","Carmen Brusca","","","Person","false","",,,,,,,,,,
"20449",":Person","","1979-05-22","201366","","Sabrina Barbitta","","","Person","false","",,,,,,,,,,
"20450",":Person","","1987-07-06","251032","","Ludmila Manicler","","","Person","false","",,,,,,,,,,
"20451",":Person","","1984-12-22","199312","","Clarisa Huber","","","Person","false","",,,,,,,,,,
"20452",":Person","","1982-10-20","199320","","Natalia Gatti","","","Person","false","",,,,,,,,,,
"20453",":Person","","1988-02-04","254650","","Emilia Mendieta","","","Person","false","",,,,,,,,,,
"20454",":Person","","1980-07-13","199322","","Rosana Gomez","","","Person","false","",,,,,,,,,,
"20455",":Person","","1983-08-14","199325","","Vanina Correa","","","Person","false","",,,,,,,,,,
"20456",":Person","","1986-08-26","251030","","Maria Quinones","","","Person","false","",,,,,,,,,,
"20457",":Person","","1989-02-16","251029","","Catalina Perez","","","Person","false","",,,,,,,,,,
"20458",":Person","","1988-02-10","251028","","Florencia Mandrile","","","Person","false","",,,,,,,,,,
"20459",":Person","","1985-01-17","265624","","Andrea Ojeda","","","Person","false","",,,,,,,,,,
"20460",":Person","","1985-07-30","199327","","Fabiana Vallejos","","","Person","false","",,,,,,,,,,
"20461",":Person","","1988-12-12","251043","","Maria Potassa","","","Person","false","",,,,,,,,,,
"20462",":Person","","1985-08-19","199329","","Analia Almeida","","","Person","false","",,,,,,,,,,
"20463",":Person","","1987-05-07","251036","","Mercedes Pereyra","","","Person","false","",,,,,,,,,,
"20464",":Person","","1987-01-06","251037","","Elisabeth Minnig","","","Person","false","",,,,,,,,,,
"20465",":Person","","1955-09-12","201369","","Borrello Jose Carlos","","","Person","false","",,,,,,,,,,
"20466",":Person","","1980-01-20","191926","","Melissa Barbieri","","","Person","false","",,,,,,,,,,
"20467",":Person","","1983-04-13","178568","","Kate Mc Shea","","","Person","false","",,,,,,,,,,
"20468",":Person","","1981-10-31","6","","Alicia Ferguson","","","Person","false","",,,,,,,,,,
"20469",":Person","","1979-05-12","1","","Dianne Alagich","","","Person","false","",,,,,,,,,,
"20470",":Person","","1974-03-08","191929","","Cheryl Salisbury","","","Person","false","",,,,,,,,,,
"20471",":Person","","1981-01-05","191928","","Rhian Davies","","","Person","false","",,,,,,,,,,
"20472",":Person","","1982-12-21","178569","","Heather Garriock","","","Person","false","",,,,,,,,,,
"20473",":Person","","1983-10-04","201267","","Caitlin Munoz","","","Person","false","",,,,,,,,,,
"20474",":Person","","1983-01-11","210474","","Sarah Walsh","","","Person","false","",,,,,,,,,,
"20475",":Person","","1979-03-11","191933","","Joanne Peters","","","Person","false","",,,,,,,,,,
"20476",":Person","","1984-11-14","190165","","Lisa De Vanna","","","Person","false","",,,,,,,,,,
"20477",":Person","","1984-12-10","190166","","Kate Gill","","","Person","false","",,,,,,,,,,
"20478",":Person","","1983-02-02","190176","","Thea Slatyer","","","Person","false","",,,,,,,,,,
"20479",":Person","","1986-03-26","190171","","Collette Mccallum","","","Person","false","",,,,,,,,,,
"20480",":Person","","1987-10-20","212583","","Sally Shipard","","","Person","false","",,,,,,,,,,
"20481",":Person","","1985-10-25","212572","","Lauren Colthorpe","","","Person","false","",,,,,,,,,,
"20482",":Person","","1979-02-07","330","","Danielle Small","","","Person","false","",,,,,,,,,,
"20483",":Person","","1988-05-13","225531","","Lydia Williams","","","Person","false","",,,,,,,,,,
"20484",":Person","","1989-02-01","251935","","Clare Polkinghorne","","","Person","false","",,,,,,,,,,
"20485",":Person","","1979-09-23","210471","","Joanne Burgess","","","Person","false","",,,,,,,,,,
"20486",":Person","","1982-01-11","277333","","Emma Wirkus","","","Person","false","",,,,,,,,,,
"20487",":Person","","1954-07-01","183985","","Sermanni Tom","","","Person","false","",,,,,,,,,,
"20488",":Person","","1980-03-30","297","","Karina Leblanc","","","Person","false","",,,,,,,,,,
"20489",":Person","","1981-02-13","191918","","Kristina Kiss","","","Person","false","",,,,,,,,,,
"20490",":Person","","1984-08-24","190114","","Melanie Booth","","","Person","false","",,,,,,,,,,
"20491",":Person","","1985-10-31","190122","","Robyn Gayle","","","Person","false","",,,,,,,,,,
"20492",":Person","","1971-10-26","50","","Andrea Neil","","","Person","false","",,,,,,,,,,
"20493",":Person","","1985-08-26","199944","","Tanya Dennis","","","Person","false","",,,,,,,,,,
"20494",":Person","","1982-05-12","199654","","Rhian Wilkinson","","","Person","false","",,,,,,,,,,
"20495",":Person","","1984-04-06","190485","","Diana Matheson","","","Person","false","",,,,,,,,,,
"20496",":Person","","1983-04-02","190116","","Candace Chapman","","","Person","false","",,,,,,,,,,
"20497",":Person","","1976-01-13","256000","","Martina Franko","","","Person","false","",,,,,,,,,,
"20498",":Person","","1979-11-14","191915","","Randee Hermus","","","Person","false","",,,,,,,,,,
"20499",":Person","","1983-06-12","190146","","Christine Sinclair","","","Person","false","",,,,,,,,,,
"20500",":Person","","1977-09-13","318","","Amy Walsh","","","Person","false","",,,,,,,,,,
"20501",":Person","","1981-12-27","210493","","Melissa Tancredi","","","Person","false","",,,,,,,,,,
"20502",":Person","","1986-10-22","190131","","Kara Lang","","","Person","false","",,,,,,,,,,
"20503",":Person","","1985-01-14","200052","","Katie Thorlakson","","","Person","false","",,,,,,,,,,
"20504",":Person","","1985-09-05","190151","","Brittany Baxter","","","Person","false","",,,,,,,,,,
"20505",":Person","","1983-02-26","190135","","Erin Mcleod","","","Person","false","",,,,,,,,,,
"20506",":Person","","1988-06-28","224525","","Sophie Schmidt","","","Person","false","",,,,,,,,,,
"20507",":Person","","1981-02-04","199539","","Taryn Swiatek","","","Person","false","",,,,,,,,,,
"20508",":Person","","1989-04-17","213581","","Jodi-Ann Robinson","","","Person","false","",,,,,,,,,,
"20509",":Person","","1953-07-15","183097","","Pellerud Even","","","Person","false","",,,,,,,,,,
"20510",":Person","","1985-08-02","261985","","Phi Un Hui","","","Person","false","",,,,,,,,,,
"20511",":Person","","1986-03-28","252009","","Kim Kyong Hwa","","","Person","false","",,,,,,,,,,
"20512",":Person","","1985-10-10","261987","","Om Jong Ran","","","Person","false","",,,,,,,,,,
"20513",":Person","","1992-01-28","277698","","Yun Song Mi","","","Person","false","",,,,,,,,,,
"20514",":Person","","1981-03-11","200368","","Song Jong Sun","","","Person","false","",,,,,,,,,,
"20515",":Person","","1987-07-02","252002","","Kim Ok Sim","","","Person","false","",,,,,,,,,,
"20516",":Person","","1980-03-05","200366","","Ho Sun Hui","","","Person","false","",,,,,,,,,,
"20517",":Person","","1986-03-07","252004","","Kil Son Hui","","","Person","false","",,,,,,,,,,
"20518",":Person","","1986-01-01","200372","","Ri Un Suk","","","Person","false","",,,,,,,,,,
"20519",":Person","","1978-08-16","237","","Ri Kum Suk","","","Person","false","",,,,,,,,,,
"20520",":Person","","1992-01-19","277699","","Ho Un Byol","","","Person","false","",,,,,,,,,,
"20521",":Person","","1980-11-19","200370","","Ri Un Gyong","","","Person","false","",,,,,,,,,,
"20522",":Person","","1982-09-17","277701","","Jang Yong Ok","","","Person","false","",,,,,,,,,,
"20523",":Person","","1983-09-28","261990","","Sonu Kyong Sun","","","Person","false","",,,,,,,,,,
"20524",":Person","","1983-07-19","262009","","Kong Hye Ok","","","Person","false","",,,,,,,,,,
"20525",":Person","","1983-03-07","262004","","Kim Yong Ae","","","Person","false","",,,,,,,,,,
"20526",":Person","","1992-09-09","277703","","Yun Hyon Hi","","","Person","false","",,,,,,,,,,
"20527",":Person","","1985-07-31","262015","","Jong Pok Sim","","","Person","false","",,,,,,,,,,
"20528",":Person","","1986-07-10","252005","","Hong Myong Gum","","","Person","false","",,,,,,,,,,
"20529",":Person","","1986-08-07","254793","","Jon Myong Hui","","","Person","false","",,,,,,,,,,
"20530",":Person","","1962-08-16","239816","","Kim Kwang Min","","","Person","false","",,,,,,,,,,
"20531",":Person","","1983-06-09","186526","","Heidi Johansen","","","Person","false","",,,,,,,,,,
"20532",":Person","","1981-10-15","197390","","Mia Olsen","","","Person","false","",,,,,,,,,,
"20533",":Person","","1977-04-13","412","","Katrine Pedersen","","","Person","false","",,,,,,,,,,
"20534",":Person","","1977-04-28","186527","","Gitte Andersen","","","Person","false","",,,,,,,,,,
"20535",":Person","","1981-03-31","236842","","Bettina Falk","","","Person","false","",,,,,,,,,,
"20536",":Person","","1975-05-04","400","","Louise Hansen","","","Person","false","",,,,,,,,,,
"20537",":Person","","1978-06-14","186529","","Cathrine Paaske Sorensen","","","Person","false","",,,,,,,,,,
"20538",":Person","","1982-01-09","186595","","Julie Rydahl Bukh","","","Person","false","",,,,,,,,,,
"20539",":Person","","1978-02-20","263525","","Maiken Pape","","","Person","false","",,,,,,,,,,
"20540",":Person","","1975-11-06","409","","Anne Dot Eggers Nielsen","","","Person","false","",,,,,,,,,,
"20541",":Person","","1973-06-30","85","","Merete Pedersen","","","Person","false","",,,,,,,,,,
"20542",":Person","","1979-10-15","236846","","Stine Dimun","","","Person","false","",,,,,,,,,,
"20543",":Person","","1983-07-02","186657","","Johanna Rasmussen","","","Person","false","",,,,,,,,,,
"20544",":Person","","1978-07-03","236844","","Dorte Dalum","","","Person","false","",,,,,,,,,,
"20545",":Person","","1984-11-16","190279","","Mariann Gajhede","","","Person","false","",,,,,,,,,,
"20546",":Person","","1979-03-21","186597","","Tine Cederkvist","","","Person","false","",,,,,,,,,,
"20547",":Person","","1978-03-12","186600","","Janne Madsen","","","Person","false","",,,,,,,,,,
"20548",":Person","","1985-07-02","263521","","Christina Orntoft","","","Person","false","",,,,,,,,,,
"20549",":Person","","1988-01-31","263529","","Line Roddik","","","Person","false","",,,,,,,,,,
"20550",":Person","","1986-02-14","236849","","Camilla Sand","","","Person","false","",,,,,,,,,,
"20551",":Person","","1984-11-08","190274","","Susanne Graversen","","","Person","false","",,,,,,,,,,
"20552",":Person","","1971-01-17","254661","","Heiner-Moller Kenneth","","","Person","false","",,,,,,,,,,
"20553",":Person","","","273848","","Nielsen Per","","","Person","false","",,,,,,,,,,
"20554",":Person","","1980-07-02","191176","","Rachel Brown","","","Person","false","",,,,,,,,,,
"20555",":Person","","1984-10-14","190591","","Alex Scott","","","Person","false","",,,,,,,,,,
"20556",":Person","","1982-05-13","190218","","Casey Stoney","","","Person","false","",,,,,,,,,,
"20557",":Person","","1982-06-15","190222","","Katie Chapman","","","Person","false","",,,,,,,,,,
"20558",":Person","","1978-02-02","191194","","Faye White","","","Person","false","",,,,,,,,,,
"20559",":Person","","1977-03-14","181268","","Mary Phillip","","","Person","false","",,,,,,,,,,
"20560",":Person","","1987-08-01","236883","","Karen Carney","","","Person","false","",,,,,,,,,,
"20561",":Person","","1984-01-25","191966","","Fara Williams","","","Person","false","",,,,,,,,,,
"20562",":Person","","1987-02-21","236880","","Eniola Aluko","","","Person","false","",,,,,,,,,,
"20563",":Person","","1978-10-29","191191","","Kelly Smith","","","Person","false","",,,,,,,,,,
"20564",":Person","","1979-11-01","191195","","Rachel Yankey","","","Person","false","",,,,,,,,,,
"20565",":Person","","1985-04-27","190601","","Anita Asante","","","Person","false","",,,,,,,,,,
"20566",":Person","","1983-08-15","190213","","Siobhan Chamberlain","","","Person","false","",,,,,,,,,,
"20567",":Person","","1982-06-05","190216","","Rachel Unitt","","","Person","false","",,,,,,,,,,
"20568",":Person","","1979-11-24","191192","","Sue Smith","","","Person","false","",,,,,,,,,,
"20569",":Person","","1987-02-02","263536","","Jill Scott","","","Person","false","",,,,,,,,,,
"20570",":Person","","1979-03-12","191182","","Jodie Handley","","","Person","false","",,,,,,,,,,
"20571",":Person","","1988-02-03","263534","","Lianne Sanderson","","","Person","false","",,,,,,,,,,
"20572",":Person","","1975-10-22","191179","","Vicky Exley","","","Person","false","",,,,,,,,,,
"20573",":Person","","1980-05-08","236882","","Lindsay Johnson","","","Person","false","",,,,,,,,,,
"20574",":Person","","1987-07-07","267311","","Carly Telford","","","Person","false","",,,,,,,,,,
"20575",":Person","","1966-12-08","426","","Powell Hope","","","Person","false","",,,,,,,,,,
